Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-03-14 09:30:00-04:00,4202.75,4220.31005859375,4202.75,4217.56005859375,0,0,0
2022-03-14 09:31:00-04:00,4217.27978515625,4219.990234375,4216.990234375,4219.75,13725152,0,0
2022-03-14 09:32:00-04:00,4219.490234375,4219.490234375,4213.009765625,4213.2900390625,11892298,0,0
2022-03-14 09:33:00-04:00,4212.97998046875,4213.14013671875,4206.490234375,4206.60009765625,12111304,0,0
2022-03-14 09:34:00-04:00,4207.06005859375,4207.93994140625,4205.93994140625,4205.9599609375,9423186,0,0
2022-03-14 09:35:00-04:00,4206.0400390625,4207.43017578125,4202.64990234375,4202.64990234375,11581683,0,0
2022-03-14 09:36:00-04:00,4202.830078125,4205.81982421875,4199.89013671875,4205.81982421875,11849383,0,0
2022-03-14 09:37:00-04:00,4205.64013671875,4209.18994140625,4205.2998046875,4207.93017578125,9729441,0,0
2022-03-14 09:38:00-04:00,4207.7900390625,4207.7900390625,4197.06005859375,4197.06005859375,9853752,0,0
2022-03-14 09:39:00-04:00,4196.9599609375,4201.7099609375,4196.68017578125,4201.06005859375,9979581,0,0
2022-03-14 09:40:00-04:00,4200.97998046875,4203.31005859375,4194.89990234375,4203.31005859375,12108287,0,0
2022-03-14 09:41:00-04:00,4203.10009765625,4205.33984375,4202.43994140625,4203.2998046875,12057231,0,0
2022-03-14 09:42:00-04:00,4203.080078125,4203.509765625,4200.64990234375,4203.47021484375,9432208,0,0
2022-03-14 09:43:00-04:00,4203.3798828125,4209.330078125,4203.3798828125,4209.08984375,10043895,0,0
2022-03-14 09:44:00-04:00,4208.990234375,4216.740234375,4208.990234375,4216.06005859375,11001798,0,0
2022-03-14 09:45:00-04:00,4216.14990234375,4218.02978515625,4214.0400390625,4216.89013671875,10037725,0,0
2022-03-14 09:46:00-04:00,4216.830078125,4217.4501953125,4214.740234375,4215.8701171875,9979733,0,0
2022-03-14 09:47:00-04:00,4215.72998046875,4216.7001953125,4213.14013671875,4213.89990234375,9720423,0,0
2022-03-14 09:48:00-04:00,4213.8798828125,4220.08984375,4213.4501953125,4216.31005859375,9916992,0,0
2022-03-14 09:49:00-04:00,4216.14990234375,4216.419921875,4212.5,4214.16015625,8132971,0,0
2022-03-14 09:50:00-04:00,4214.16015625,4218.89013671875,4213.5,4218.06005859375,8955829,0,0
2022-03-14 09:51:00-04:00,4218.31005859375,4218.8701171875,4216.7998046875,4217.72998046875,8278855,0,0
2022-03-14 09:52:00-04:00,4217.509765625,4217.509765625,4215.14013671875,4216.27978515625,8838958,0,0
2022-03-14 09:53:00-04:00,4216.16015625,4216.16015625,4213.91015625,4214.22021484375,8233549,0,0
2022-03-14 09:54:00-04:00,4214.22998046875,4218.3798828125,4214.22998046875,4215.2099609375,7986191,0,0
2022-03-14 09:55:00-04:00,4215.27001953125,4217.02001953125,4213.7998046875,4216.18017578125,7713873,0,0
2022-03-14 09:56:00-04:00,4216.77001953125,4219.60009765625,4209.8798828125,4211.43017578125,10044106,0,0
2022-03-14 09:57:00-04:00,4211.35009765625,4212.509765625,4210.22021484375,4211.35009765625,6994585,0,0
2022-03-14 09:58:00-04:00,4211.5,4214.259765625,4211.5,4214.009765625,7800983,0,0
2022-03-14 09:59:00-04:00,4213.93017578125,4217.91015625,4213.93017578125,4216.25,7413294,0,0
2022-03-14 10:00:00-04:00,4216.2099609375,4216.2099609375,4209.1201171875,4210.3701171875,8685970,0,0
2022-03-14 10:01:00-04:00,4210.97021484375,4216.259765625,4209.68994140625,4216.259765625,8295051,0,0
2022-03-14 10:02:00-04:00,4216.35009765625,4223.0,4216.22021484375,4221.93017578125,8788399,0,0
2022-03-14 10:03:00-04:00,4222.2099609375,4222.3798828125,4218.60986328125,4219.39990234375,7217743,0,0
2022-03-14 10:04:00-04:00,4219.1298828125,4219.1298828125,4213.77978515625,4214.10009765625,8098406,0,0
2022-03-14 10:05:00-04:00,4213.93017578125,4214.6201171875,4212.47021484375,4214.4501953125,6691314,0,0
2022-03-14 10:06:00-04:00,4214.43994140625,4216.77978515625,4212.60986328125,4215.43994140625,7669413,0,0
2022-03-14 10:07:00-04:00,4215.47021484375,4221.580078125,4215.2001953125,4221.580078125,6902564,0,0
2022-03-14 10:08:00-04:00,4221.5400390625,4225.43017578125,4221.259765625,4225.0400390625,7096866,0,0
2022-03-14 10:09:00-04:00,4225.14013671875,4226.31982421875,4224.06982421875,4226.31982421875,6715438,0,0
2022-03-14 10:10:00-04:00,4226.27978515625,4226.580078125,4225.5,4226.080078125,6933354,0,0
2022-03-14 10:11:00-04:00,4226.1201171875,4231.22021484375,4225.0400390625,4230.8798828125,7851731,0,0
2022-03-14 10:12:00-04:00,4230.85986328125,4232.009765625,4229.66015625,4232.009765625,7539993,0,0
2022-03-14 10:13:00-04:00,4232.22021484375,4234.18017578125,4232.0498046875,4234.10009765625,8337681,0,0
2022-03-14 10:14:00-04:00,4234.169921875,4234.990234375,4233.08984375,4233.169921875,8717661,0,0
2022-03-14 10:15:00-04:00,4232.919921875,4233.7099609375,4232.10986328125,4233.35986328125,7593941,0,0
2022-03-14 10:16:00-04:00,4233.490234375,4234.2998046875,4232.47021484375,4233.10009765625,6739065,0,0
2022-03-14 10:17:00-04:00,4232.77001953125,4232.89013671875,4229.419921875,4230.52001953125,8308840,0,0
2022-03-14 10:18:00-04:00,4230.6201171875,4232.08984375,4230.2001953125,4230.580078125,7663847,0,0
2022-03-14 10:19:00-04:00,4230.419921875,4230.97021484375,4229.7998046875,4229.7998046875,6491502,0,0
2022-03-14 10:20:00-04:00,4229.81982421875,4231.97998046875,4229.16015625,4229.16015625,6248093,0,0
2022-03-14 10:21:00-04:00,4229.080078125,4230.0400390625,4228.56005859375,4229.35009765625,7345044,0,0
2022-03-14 10:22:00-04:00,4229.3798828125,4232.10986328125,4229.02978515625,4231.8798828125,6393149,0,0
2022-03-14 10:23:00-04:00,4231.77001953125,4231.89013671875,4230.990234375,4231.740234375,5529263,0,0
2022-03-14 10:24:00-04:00,4231.77978515625,4234.58984375,4231.77978515625,4233.97021484375,7867491,0,0
2022-03-14 10:25:00-04:00,4234.02978515625,4237.35009765625,4234.02978515625,4237.31982421875,6451159,0,0
