Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-03-14 09:30:00-04:00,33000.37109375,33186.921875,33000.37109375,33147.66015625,0,0,0
2022-03-14 09:31:00-04:00,33147.1484375,33169.44921875,33143.37109375,33150.66015625,2170265,0,0
2022-03-14 09:32:00-04:00,33148.578125,33168.44921875,33119.46875,33122.3984375,1998790,0,0
2022-03-14 09:33:00-04:00,33122.71875,33133.6796875,33083.078125,33092.75,1704714,0,0
2022-03-14 09:34:00-04:00,33096.98046875,33097.80859375,33064.83984375,33070.390625,1446858,0,0
2022-03-14 09:35:00-04:00,33070.80078125,33093.5703125,33056.078125,33056.078125,1713177,0,0
2022-03-14 09:36:00-04:00,33058.078125,33058.78125,33019.19140625,33052.359375,1728689,0,0
2022-03-14 09:37:00-04:00,33051.640625,33081.0,33039.23828125,33066.58984375,1710710,0,0
2022-03-14 09:38:00-04:00,33065.55078125,33065.55078125,32992.171875,32999.98046875,1421258,0,0
2022-03-14 09:39:00-04:00,32998.4609375,33028.921875,32994.37890625,33020.83984375,1512509,0,0
2022-03-14 09:40:00-04:00,33017.5390625,33032.48046875,32973.1796875,33032.48046875,1751869,0,0
2022-03-14 09:41:00-04:00,33032.55078125,33038.609375,33003.0,33009.8515625,1796056,0,0
2022-03-14 09:42:00-04:00,33009.23828125,33013.98828125,32992.37109375,33011.69140625,1697973,0,0
2022-03-14 09:43:00-04:00,33012.05078125,33044.87890625,33012.05078125,33044.19140625,1279209,0,0
2022-03-14 09:44:00-04:00,33044.3515625,33118.0,33044.3515625,33114.28125,1568455,0,0
2022-03-14 09:45:00-04:00,33114.0390625,33123.7109375,33108.76171875,33111.44140625,1572241,0,0
2022-03-14 09:46:00-04:00,33111.96875,33122.30078125,33093.91015625,33104.19921875,1428472,0,0
2022-03-14 09:47:00-04:00,33103.640625,33123.96875,33089.3203125,33096.01953125,1384702,0,0
2022-03-14 09:48:00-04:00,33096.4609375,33131.19921875,33089.05078125,33099.1796875,1548616,0,0
2022-03-14 09:49:00-04:00,33099.5390625,33101.48828125,33061.55078125,33077.8203125,981146,0,0
2022-03-14 09:50:00-04:00,33077.609375,33124.75,33077.171875,33119.1484375,1287687,0,0
2022-03-14 09:51:00-04:00,33119.33984375,33125.80078125,33108.640625,33119.94921875,1033001,0,0
2022-03-14 09:52:00-04:00,33122.69140625,33122.69140625,33097.80859375,33102.19140625,1063007,0,0
