Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-03-14 04:00:00-04:00,154.7,154.73,154.0,154.61,0,0,0
2022-03-14 04:01:00-04:00,154.53,154.66,154.52,154.63,0,0,0
2022-03-14 04:02:00-04:00,154.63,154.63,154.34,154.34,0,0,0
2022-03-14 04:03:00-04:00,154.38,154.4,154.2,154.33,0,0,0
2022-03-14 04:04:00-04:00,154.4,154.4,154.29,154.33,0,0,0
2022-03-14 04:05:00-04:00,154.3,154.51,154.25,154.32,0,0,0
2022-03-14 04:06:00-04:00,154.43,154.57,154.34,154.55,0,0,0
2022-03-14 04:07:00-04:00,154.57,154.72,154.47,154.7,0,0,0
2022-03-14 04:08:00-04:00,154.68,155.0,154.68,154.95,0,0,0
2022-03-14 04:09:00-04:00,154.87,155.0,154.87,154.93,0,0,0
2022-03-14 04:10:00-04:00,154.93,154.97,154.91,154.97,0,0,0
2022-03-14 04:11:00-04:00,154.96,154.97,154.87,154.96,0,0,0
2022-03-14 04:12:00-04:00,154.95,155.06,154.94,155.06,0,0,0
2022-03-14 04:13:00-04:00,155.05,155.1,154.89,154.89,0,0,0
2022-03-14 04:14:00-04:00,154.9,154.9,154.85,154.85,0,0,0
2022-03-14 04:15:00-04:00,154.82,154.85,154.65,154.75,0,0,0
2022-03-14 04:16:00-04:00,154.73,154.77,154.64,154.77,0,0,0
2022-03-14 04:17:00-04:00,154.7,154.7,154.48,154.48,0,0,0
2022-03-14 04:18:00-04:00,154.48,154.68,154.48,154.55,0,0,0
2022-03-14 04:19:00-04:00,154.5,154.62,154.4,154.55,0,0,0
2022-03-14 04:20:00-04:00,154.55,154.6,154.42,154.56,0,0,0
2022-03-14 04:21:00-04:00,154.55,154.62,154.46,154.55,0,0,0
2022-03-14 04:22:00-04:00,154.5,154.55,154.2,154.34,0,0,0
2022-03-14 04:23:00-04:00,154.36,154.4,154.33,154.34,0,0,0
2022-03-14 04:24:00-04:00,154.38,154.4,154.33,154.4,0,0,0
2022-03-14 04:25:00-04:00,154.39,154.4,154.12,154.21,0,0,0
2022-03-14 04:26:00-04:00,154.17,154.19,153.77,153.82,0,0,0
2022-03-14 04:27:00-04:00,153.91,153.99,153.81,153.95,0,0,0
2022-03-14 04:28:00-04:00,153.95,154.0,153.9,153.9,0,0,0
2022-03-14 04:29:00-04:00,153.91,154.02,153.9,154.0,0,0,0
2022-03-14 04:30:00-04:00,153.97,153.97,153.9,153.93,0,0,0
2022-03-14 04:31:00-04:00,153.93,153.96,153.89,153.92,0,0,0
2022-03-14 04:32:00-04:00,153.93,153.93,153.8,153.8,0,0,0
2022-03-14 04:33:00-04:00,153.84,153.91,153.8,153.9,0,0,0
2022-03-14 04:34:00-04:00,153.9,153.91,153.86,153.89,0,0,0
2022-03-14 04:35:00-04:00,153.87,153.94,153.87,153.94,0,0,0
2022-03-14 04:36:00-04:00,153.93,154.13,153.91,154.1,0,0,0
2022-03-14 04:37:00-04:00,154.1,154.15,154.05,154.15,0,0,0
2022-03-14 04:38:00-04:00,154.07,154.15,154.07,154.11,0,0,0
2022-03-14 04:39:00-04:00,154.11,154.13,154.08,154.08,0,0,0
2022-03-14 04:40:00-04:00,154.08,154.15,154.07,154.15,0,0,0
2022-03-14 04:41:00-04:00,154.11,154.12,154.07,154.1,0,0,0
2022-03-14 04:42:00-04:00,154.12,154.12,154.0,154.0,0,0,0
2022-03-14 04:43:00-04:00,154.0,154.08,153.96,154.0,0,0,0
2022-03-14 04:44:00-04:00,154.08,154.12,154.05,154.11,0,0,0
2022-03-14 04:45:00-04:00,154.12,154.25,154.1,154.25,0,0,0
2022-03-14 04:46:00-04:00,154.25,154.3,154.25,154.28,0,0,0
2022-03-14 04:47:00-04:00,154.26,154.27,154.2,154.2,0,0,0
2022-03-14 04:48:00-04:00,154.2,154.2,154.14,154.2,0,0,0
2022-03-14 04:49:00-04:00,154.2,154.2,154.12,154.16,0,0,0
2022-03-14 04:50:00-04:00,154.2,154.3,154.17,154.28,0,0,0
2022-03-14 04:51:00-04:00,154.33,154.36,154.29,154.29,0,0,0
2022-03-14 04:52:00-04:00,154.31,154.31,154.12,154.19,0,0,0
2022-03-14 04:53:00-04:00,154.12,154.18,154.07,154.1,0,0,0
